corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00160843,DB하이텍,20230321001125,2022,연결,OK,HEADING,9,6187,386,107083000000.0,117862000000.0,-10779000000.0,10722000000.0,3037000000.0,3064000000.0,-27000000.0,7452000000.0,2229000000.0,9948000000.0,-404000000.0,-11773000000.0,12116000000.0,30000000000.0,1421000000.0,-7490581000.0,8463570000.0,,,5.76,,,7.16,,,7.82,8459537000.0,-7602493000.0,1.0,1.0
00160861,한농화성,20230316000728,2022,연결,OK,HEADING,8,5611,363,8071171399.0,6968895956.0,1102275443.0,930687432.0,214677420.0,189279432.0,25397988.0,737334228.0,185767656.0,280777684.0,0.0,-95010340.0,883286851.0,,,-623448392.0,711169358.0,,,5.34,,,5.0,,,,715030034.0,-631617780.0,1.0,1.0
00161046,한독,20230316000780,2022,연결,OK,HEADING,20,7654,382,70772303000.0,84862571000.0,-14103745000.0,6863568000.0,1751966000.0,1610431000.0,141535000.0,4619214000.0,-6956397000.0,8110602000.0,,-1354205000.0,8474881000.0,8628000000.0,285000000.0,-3550000000.0,4246338180.0,,,5.3,,,4.38,,,5.3,4246338180.0,-3536615150.0,1.0,1.0
00161116,HL D&I,20230315001407,2022,연결,OK,HEADING,10,6432,371,82102407000.0,73016161000.0,9086246000.0,9501620000.0,2251352000.0,1809663000.0,441689000.0,7800485000.0,-5442774000.0,-5442774000.0,,,10055029000.0,,,-3608568000.0,4101120000.0,,,5.27,,,4.2,,,5.52,4022817943.0,-3776910722.0,1.0,1.0
00161383,한미반도체,20230316001554,2022,연결,OK,HEADING,8,6592,373,18844008000.0,20790477000.0,-1946469000.0,2216247000.0,414065000.0,410546000.0,3519000.0,1362097000.0,-110199000.0,-1264213000.0,,1154014000.0,2219768000.0,,950237000.0,-690654000.0,758770000.0,,,5.22,,,6.48,,,3.9,749652000.0,-711218000.0,1.0,1.0
00161426,한미사이언스,20230321001527,2022,연결,OK,HEADING,18,7164,399,34259209000.0,36012892000.0,-1753683000.0,4171425000.0,1062739000.0,896827000.0,165912000.0,1258091000.0,5241324000.0,3758566000.0,320728000.0,1162030000.0,5234064000.0,5323157000.0,,-2138331000.0,2439366000.0,5.9,6.4,6.15,3.3,5.6,4.45,4.3,9.9,7.1,2411981000.0,-2199632000.0,1.0,1.0
00161444,한국씨티은행,20230330001182,2022,연결,OK,HEADING,2,2508,355,253128000000.0,57281000000.0,195847000000.0,36978000000.0,7811000000.0,2644000000.0,5167000000.0,9782000000.0,53415000000.0,55708000000.0,,-3273000000.0,,,,,,,,,,,,,,,,,,
00161462,에이티넘인베스트,20230314001059,2022,연결,부분(0/7),HEADING,2,1991,314,,,,,,,,,,,,,,,771336186.0,,,,,,,,,,,,,,,
00161781,아난티,20230321000733,2022,연결,부분(0/7),HEADING,1,1778,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00161860,한성기업,20230320000677,2022,연결,부분(0/7),HEADING,2,2631,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00162416,한양증권,20230315000894,2022,별도,OK,HEADING,6,3254,343,11697254000.0,1311186000.0,10386068000.0,2722653000.0,133522000.0,55539000.0,77983000.0,4033546000.0,150219000.0,,,,,,,,,,,,,,,,,,,,,
00162832,한일단조,20230321000435,2022,연결,OK,HEADING,10,7027,365,5071048000.0,5228826000.0,-160635000.0,803653000.0,138652000.0,133103000.0,5549000.0,536611000.0,1240375000.0,845886000.0,,394489000.0,809202000.0,,,-267690000.0,307541000.0,,,5.149,,,3.34,,,6.26,300624000.0,-278209000.0,1.0,1.0
00162911,한일사료,20230308000432,2022,연결,OK,HEADING,4,5591,346,8207016505.0,8903863705.0,-696847200.0,1003327764.0,299106384.0,287805072.0,11301312.0,1170614860.0,-520901259.0,,,,1026719148.0,,,,,,,,,,,,,,,,,
00163114,서연,20230321001373,2022,연결,OK,HEADING,8,5494,387,89484338000.0,89340848000.0,143490000.0,11152417000.0,2076801000.0,1986077000.0,90724000.0,8492985000.0,-5918785000.0,11372543000.0,1717953000.0,-7171711000.0,11243141000.0,,,-5329648000.0,6038464000.0,5.05,5.94,5.495,2.7,4.11,3.405,,,,6009454000.0,-5595637000.0,1.0,1.0
00163318,모헨즈,20230316001093,2022,연결,OK,HEADING,8,6676,367,10136570000.0,1194307000.0,8942263000.0,1023590000.0,135166000.0,26282000.0,108884000.0,597610000.0,795143000.0,503276000.0,,-61995000.0,1132473000.0,,,-299121000.0,303847000.0,,,5.31,,,2.85,,,8.43,299121000.0,-274469000.0,1.0,1.0
00163345,DB,20230321001132,2022,연결,OK,HEADING,7,5749,367,26585016000.0,29922462000.0,-3337446000.0,3335048000.0,715489000.0,823012000.0,-107523000.0,4166256000.0,658222000.0,,,,3227525000.0,,,-1631203000.0,1777438000.0,5.28,5.32,5.3,,,7.0,,,,1822761000.0,-1623224000.0,1.0,1.0
00163673,한진중공업홀딩스,20230323001291,2022,연결,OK,HEADING,15,6778,389,52628000000.0,59068000000.0,-6440000000.0,3624000000.0,1331000000.0,1273000000.0,58000000.0,656000000.0,-6739000000.0,-7688000000.0,,949000000.0,4556000000.0,3053000000.0,,-2257322000.0,2559480000.0,5.17,5.36,5.265,1.27,5.0,3.135,,,5.64,2492509200.0,-2352369600.0,1.0,1.0
00163682,메리츠증권,20230309000552,2022,연결,OK,HEADING,8,5253,374,25285234000.0,28152093000.0,-2866859000.0,5057922000.0,797982000.0,800896000.0,-2914000.0,3640801000.0,2770213000.0,3081802000.0,186404000.0,125185000.0,5055008000.0,4198589000.0,,-816616000.0,910636000.0,,,5.68,,,,,,3.909,884111000.0,-854861000.0,1.0,1.0
00163691,유수홀딩스,20230321001229,2022,연결,OK,HEADING,9,6265,381,18528810000.0,19014791000.0,-485981000.0,2374234000.0,432426000.0,427564000.0,4862000.0,1945452000.0,664609000.0,2001283000.0,,-1201107000.0,2379096000.0,,725768000.0,-682267000.0,748751000.0,5.0,5.14,5.07,3.0,5.88,4.44,,,,742364000.0,-700403000.0,1.0,1.0
00163761,한창제지,20230321001020,2022,별도,OK,HEADING,8,5584,373,15764551000.0,737477000.0,15027074000.0,1828198000.0,436892000.0,21590000.0,415302000.0,1396172000.0,-2370584000.0,-3119616000.0,,749032000.0,,797009000.0,55209000.0,-1034217000.0,1194676000.0,,,5.36,,,5.0,,,9.9,1201503000.0,-1047457000.0,1.0,1.0
00164502,현대공업,20230323000060,2022,연결,OK,HEADING,8,4888,363,9604973000.0,9024675000.0,580298000.0,1056219000.0,369298000.0,306021000.0,63277000.0,885474000.0,733355000.0,733355000.0,,,1130291000.0,,,-563074000.0,652427000.0,,,5.7,,,3.25,,,6.567,634107000.0,-588140000.0,1.0,1.0
00164672,한일현대시멘트,20230317000982,2022,별도,OK,HEADING,9,5819,378,60906328000.0,65480852000.0,-4957507000.0,3778359000.0,1672059000.0,1405938000.0,266121000.0,11814930000.0,-6202463000.0,6292677000.0,0.0,-90214000.0,5450418000.0,,550000000.0,-1969178000.0,2150335000.0,,,5.08,,,4.56,,,3.65,2114134000.0,-2038395000.0,1.0,1.0
00164706,현대약품,20230216001304,2022,별도,OK,HEADING,8,4945,364,21011928000.0,18147207000.0,2864721000.0,2198889000.0,735355000.0,512448000.0,222907000.0,1415709000.0,-3055523000.0,,,-3055523000.0,2421795000.0,,,-877527000.0,989233000.0,,,6.04,,,3.5,,,,972469000.0,-907453000.0,1.0,1.0
00164724,현대엘리베이터,20230321001479,2022,연결,OK,HEADING,18,6958,398,172809556000.0,249142892000.0,-76333336000.0,22957648000.0,6670791000.0,8622833000.0,-1952042000.0,19083422000.0,27624318000.0,38710813000.0,-184481000.0,-10902014000.0,21462459000.0,17500000000.0,873000000.0,-12819054000.0,12694284000.0,5.11,6.29,5.7,1.94,5.6,3.77,,,7.9,12398805264.0,-13326336792.0,1.0,1.0
00164779,SK하이닉스,20230321001209,2022,연결,OK,HEADING,9,6339,399,2259125000000.0,3521426000000.0,-1262301000000.0,270071000000.0,94954000000.0,110039000000.0,-15085000000.0,107451000000.0,540525000000.0,631994000000.0,,-91469000000.0,251241000000.0,433130000000.0,6337000000.0,-256611000000.0,264460000000.0,5.18,6.48,5.83,2.7,5.74,4.22,,,12.0,256611000000.0,-228038000000.0,1.0,1.0
00164812,현대코퍼레이션,20230321001082,2022,연결,OK,HEADING,8,5540,379,25862000000.0,28119000000.0,-2257000000.0,2740000000.0,338000000.0,640000000.0,-302000000.0,2123000000.0,214000000.0,1789000000.0,0.0,-1575000000.0,,,,-618869000.0,706626000.0,5.28,5.35,5.315,4.0,4.04,4.02,,,6.01,687747200.0,-646550000.0,1.0,1.0
00164830,HD한국조선해양,20230320000758,2022,연결,OK,HEADING,10,6581,394,1184590000000.0,1588813000000.0,-404223000000.0,122561000000.0,37059000000.0,40372000000.0,-3313000000.0,166802000000.0,-94028000000.0,184375000000.0,-6169000000.0,-84178000000.0,114353000000.0,,,-96244000000.0,99364000000.0,5.27,5.35,5.31,3.0,3.82,3.41,,,9.88,111282000000.0,-87979000000.0,1.0,1.0
00164876,케이비증권,20230323000628,2022,연결,OK,HEADING,11,7309,386,67937239000.0,12430101000.0,55507138000.0,22206320000.0,1151821000.0,178723000.0,973098000.0,19507349000.0,-4062937000.0,-13735991000.0,-6811193000.0,16610121000.0,26268444000.0,1241430000.0,9212523000.0,-3215106000.0,3262468000.0,,,5.05,,,2.3,,,5.79,3411238000.0,-3089408000.0,1.0,1.0
00165060,하이록코리아,20230320001064,2022,연결,OK,HEADING,3,3137,345,704272000.0,,704272000.0,66513000.0,24746000.0,,24746000.0,88000000.0,136654000.0,127252000.0,0.0,9402000.0,,,517475000.0,,,,,,,,,,,12.41,,,,
00165680,호텔신라,20230308000580,2022,연결,OK,HEADING,9,7252,403,81331245000.0,117588299000.0,-36257054000.0,10350109000.0,3085095000.0,3495724000.0,-410629000.0,13022192000.0,16181552000.0,17329509000.0,184298000.0,-1332255000.0,9939480000.0,11858755000.0,154768000.0,-4343941000.0,5120957000.0,5.35,6.52,5.935,2.0,5.53,3.765,1.59,11.96,6.775,4893444000.0,-4608223000.0,1.0,1.0
00166272,화승코퍼레이션,20230321001153,2022,연결,OK,HEADING,8,6865,376,78118517000.0,72309894000.0,5808623000.0,9028656000.0,2666816000.0,2074148000.0,592668000.0,14620352000.0,12240580000.0,,,,9364568000.0,,,-4939315000.0,5700188000.0,2.61,2.93,2.77,3.0,3.98,3.49,,,,5603108000.0,-5107064000.0,1.0,1.0
00166315,화신,20230320000645,2022,연결,OK,HEADING,20,7687,375,39553925000.0,52251451000.0,-12697526000.0,4437161000.0,1558856000.0,1634508000.0,-75652000.0,4232264000.0,-4871398000.0,-9376052000.0,10360000.0,4494294000.0,4361510000.0,,,-3156862000.0,3837091000.0,,,6.38,,,2.8,,,,3685629000.0,-3327206000.0,1.0,1.0
00166333,화신테크,20230331001425,2022,별도,부분(0/7),HEADING,3,3228,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00166519,화천기공,20230315000315,2022,연결,OK,HEADING,16,5877,369,15122068000.0,17948702000.0,-2826634000.0,1510537000.0,557746000.0,579026000.0,-21280000.0,1373139000.0,2598970000.0,,,,1489258000.0,2077206000.0,,-1127500000.0,1314900000.0,,,5.8,,,3.75,,,8.51,1302615800.0,-1164594400.0,1.0,1.0
00166528,서암기계공업,20230315000776,2022,별도,부분(0/7),HEADING,1,1692,314,,,,,,,,,,,,,,,716236000.0,,,,,,,,,,,,,,,
00166546,환영철강공업,20230331000581,2022,연결,OK,HEADING,8,5599,380,36543359000.0,38038440000.0,-1495081000.0,3482293000.0,959894000.0,765346000.0,194548000.0,2206649000.0,-3083174000.0,3821410000.0,,-3190584000.0,5625041000.0,3470734000.0,87664000.0,-1913250000.0,2159712000.0,,,5.97,,,4.07,,,5.8,2140170094.0,-1969558221.0,1.0,1.0
00167004,흥구석유,20230316000473,2022,별도,OK,HEADING,12,5711,370,4227920000.0,4114296000.0,113624000.0,228866000.0,31481000.0,75276000.0,-43795000.0,34474000.0,-23925000.0,196193000.0,0.0,-173118000.0,260347000.0,215000000.0,452000.0,-52847000.0,58540000.0,,,5.1,,,2.03,,,5.1,59190080.0,-56614288.0,1.0,1.0
00167031,흥국,20230315000479,2022,연결,OK,HEADING,20,8173,370,3535471078.0,3150399169.0,385071909.0,499147385.0,90983993.0,96210866.0,-5226873.0,111435118.0,521579653.0,553186504.0,,28535876.0,504632800.0,402000000.0,10712288.0,-192189150.0,220647935.0,,,5.81,,,5.12,,,9.01,221076478.0,-195290761.0,1.0,1.0
00167068,흥국생명보험,20230331004255,2022,연결,OK,HEADING,3,3115,349,1193000000.0,1373000000.0,-180000000.0,1189000000.0,104000000.0,93000000.0,11000000.0,4304000000.0,-2557000000.0,,,,,,,,,,,5.12,,,10.0,,,,,,,
00167192,넥센,20230321000737,2022,연결,OK,HEADING,6,6089,388,263333417000.0,41941937000.0,221391480000.0,35030312000.0,10235636000.0,1392875000.0,8842761000.0,16095436000.0,63117084000.0,58304906000.0,5716893000.0,-904715000.0,43873073000.0,,,-15879602200.0,18538414900.0,5.88,6.17,6.025,4.13,5.33,4.73,,,,15800004620.0,-18433139190.0,1.0,1.0
00168012,와이제이씨,20230329000278,2022,별도,부분(3/7),HEADING,4,3392,325,2693212000.0,2718448000.0,-25236000.0,,,,,153849000.0,,,,,,,,,,,,,,,,,,,,,,
00168401,금비,20221215000437,2022,연결,OK,HEADING,8,5459,378,10133160000.0,10915652000.0,-782492000.0,1251754000.0,304330000.0,314133000.0,-9803000.0,661220000.0,1561781000.0,2176803000.0,0.0,-615022000.0,,,1585319000.0,-426097000.0,359612000.0,5.08,5.43,5.255,3.15,3.7,3.425,,,,-348130000.0,427878000.0,1.0,1.0
00168933,DB생명보험,20230331002038,2022,연결,OK,KEYWORD,19,23630,362,27925000000.0,35012000000.0,-7087000000.0,3217000000.0,729000000.0,767000000.0,-38000000.0,2192000000.0,-3566000000.0,,,,3179000000.0,,,-2171000000.0,2527000000.0,,,5.17,,,2.2,,,,2474000000.0,-2252000000.0,1.0,1.0
00169048,HLB글로벌,20230322000937,2022,연결,OK,HEADING,20,7984,385,2188297000.0,994779000.0,1193518000.0,659545000.0,35895000.0,30777000.0,5118000.0,334539000.0,124026000.0,135899000.0,,3307000.0,664662000.0,,54300000.0,-98593000.0,114197000.0,3.71,5.69,4.7,2.0,5.0,3.5,3.01,11.64,7.325,118378000.0,-110377000.0,1.0,1.0
00170026,시공테크,20230321000849,2022,연결,OK,HEADING,7,6440,385,8225075000.0,10583638000.0,-2358563000.0,936935000.0,255705000.0,335044000.0,-79339000.0,943158000.0,-1118548000.0,-1111844000.0,,-6704000.0,857596000.0,762000000.0,,-453250000.0,457871000.0,6.16,,6.16,4.0,5.19,4.595,5.5,11.38,8.44,453250000.0,-410656000.0,1.0,1.0
00170442,하나에프앤아이,20230315000766,2022,연결,OK,HEADING,12,4745,367,2102529000.0,2442297000.0,-339768000.0,359191000.0,46920000.0,52753000.0,-5833000.0,210977000.0,-64604000.0,,,,353358000.0,357000000.0,,-162051000.0,367230000.0,,,5.2,3.5,5.0,4.25,,,9.1,187991000.0,-367212000.0,1.0,1.0
00170877,진로발효,20230317000937,2022,연결,OK,HEADING,23,8388,365,6139971928.0,5908716796.0,226719132.0,912892417.0,61813140.0,155611764.0,-93798624.0,103484987.0,533107390.0,742818093.0,0.0,-181464346.0,819093793.0,,4618084.0,-187851278.0,200650480.0,,,5.19,,,6.97,,,,265699529.0,-176899576.0,1.0,1.0
00171052,코리아로터리서비스,20230331003572,2022,연결,부분(1/7),HEADING,2,2193,314,,,,,,,,195083000.0,,,,,,,,,,,,,,,,,,,,,,
00171265,파라다이스,20230316001131,2022,연결,OK,HEADING,16,6311,403,129420842000.0,171952289000.0,-42531447000.0,13843810000.0,4026796000.0,3808219000.0,218577000.0,24528315000.0,-14519755000.0,22295815000.0,294380000.0,-8071440000.0,18088606000.0,11120396000.0,124141000.0,-8075818000.0,9178794000.0,5.32,5.39,5.355,3.5,5.3,4.4,6.69,7.56,7.125,9148436000.0,-8245590000.0,1.0,1.0
00171867,에스씨디,20230323000621,2022,연결,OK,HEADING,20,7133,369,7167227000.0,9044978000.0,-1877751000.0,995486000.0,273880000.0,268601000.0,5279000.0,546215000.0,1851409000.0,1252564000.0,0.0,598845000.0,1000765000.0,,,-423630000.0,494622000.0,,,5.77,,,3.37,,,8.022,482354000.0,-440994000.0,1.0,1.0
00172185,남성,20230321001012,2022,연결,OK,HEADING,17,7334,355,1909476000.0,1382850000.0,526626000.0,88018000.0,44386000.0,20733000.0,23653000.0,,207617000.0,,,,114384000.0,,176849000.0,-42515000.0,46210000.0,,,5.36,,,3.0,,,,45499000.0,-43932000.0,1.0,1.0
00172680,동국산업,20230321001098,2022,연결,부분(2/7),HEADING,1,2183,323,22551078000.0,28563947000.0,-6012869000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00172778,신영씨앤디,20230330001443,2022,연결,부분(3/7),HEADING,3,2934,326,4730646049.0,2122634761.0,2608011288.0,,,,,906596860.0,,,,,,,,,,,,,,,,,,,,,,
00172936,동일산업,20230324000928,2022,연결,OK,HEADING,10,4543,374,16901898173.0,16353402509.0,548495664.0,1496733375.0,617264163.0,516998622.0,100265541.0,1342210710.0,2969936882.0,,,,1596998916.0,,428588060.0,-926496899.0,928881007.0,5.15,5.32,5.235,4.17,4.48,4.325,,,,926496899.0,-842392865.0,1.0,1.0
00173069,아진카인텍,20230331002932,2022,연결,부분(0/7),HEADING,2,2233,314,,,,,,,,,,,,,,,638296000.0,,,,,,,,,,,,,,,
00173078,명신산업,20230321000892,2022,연결,OK,HEADING,10,8097,372,10346156808.0,8991829893.0,1278022915.0,2292288504.0,227354316.0,228895260.0,-1540944.0,1084558580.0,-293406028.0,,,,2290747560.0,,,-1404988027.0,744988027.0,5.29,5.35,5.32,2.89,4.41,3.65,,,,659891207.0,-659891207.0,1.0,1.0
00173351,삼진,20230316001142,2022,연결,OK,HEADING,7,5034,362,3146628000.0,3790734000.0,-644106000.0,424340000.0,60025000.0,132332000.0,-72307000.0,299295000.0,-218794000.0,-315949000.0,0.0,32274000.0,352033000.0,,,107481000.0,110218000.0,,,6.1,,,2.7,,,,107481000.0,-99375000.0,1.0,1.0
00173449,빌리언스,20230323000515,2022,연결,OK,HEADING,8,5545,388,7941757000.0,8366706000.0,-424949000.0,1570831000.0,240103000.0,230316000.0,9787000.0,1323005000.0,1717796000.0,1205597000.0,0.0,418773000.0,2010934000.0,,,-497009000.0,566536000.0,3.74,5.89,4.815,3.5,5.0,4.25,4.23,11.08,7.655,497009000.0,-508558000.0,1.0,1.0
00173591,세원물산,20230322000693,2022,별도,OK,HEADING,9,6865,375,21152091000.0,1804660000.0,19347431000.0,2688035000.0,555087000.0,49530000.0,505557000.0,1520485000.0,2063422000.0,2781627000.0,88399000.0,-771834000.0,3748679000.0,,,-1568288000.0,1838616000.0,,,5.18,,,4.01,,,9.28,1814595000.0,-1614947000.0,1.0,1.0
00173661,에스지신성건설,20230331003923,2022,연결,OK,HEADING,15,6291,356,3612416000.0,1341616000.0,2270800000.0,669190000.0,89371000.0,26181000.0,63190000.0,322511000.0,357662000.0,,,,849943000.0,,,-168821000.0,191198000.0,,,5.263,,,2.96,,,,186694000.0,-176034000.0,1.0,1.0
00173698,신일전자,20230323000459,2022,별도,부분(0/7),KEYWORD,1,1750,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00173731,씨앤에스자산관리,20230330001235,2022,연결,OK,HEADING,8,5443,362,3793012000.0,3243910000.0,549102000.0,1425536000.0,59071000.0,103877000.0,-44806000.0,1211912000.0,429827000.0,,,,1380736000.0,,2555554000.0,-30521880.0,18209520.0,,,3.5,,,5.02,,,,30521880.0,-18209520.0,1.0,1.0
00173740,신한,20230330000057,2022,연결,OK,HEADING,6,3714,338,209450000.0,55023000.0,136344000.0,85775000.0,4213000.0,1944000.0,2269000.0,57841000.0,42289000.0,,,,,,,,,,,,,,,,,,,,,
00173795,신흥,20230411002838,2022,연결,OK,HEADING,15,6161,385,9174110000.0,9642572000.0,-468462000.0,1104432000.0,189900000.0,246048000.0,-56148000.0,1595433000.0,162006000.0,-210643000.0,,373649000.0,1447689000.0,,,-594371000.0,691761000.0,5.17,5.18,5.175,4.45,5.02,4.735,7.91,9.16,8.535,684754000.0,-610524000.0,1.0,1.0
00173874,넥센타이어,20230320000888,2022,연결,OK,HEADING,13,5467,379,233064633000.0,5617962000.0,227446671000.0,30711423000.0,8909500000.0,200840000.0,8708660000.0,13160149000.0,-54481691000.0,-50623752000.0,-5487048000.0,1629109000.0,39050622000.0,,106897000.0,-19605920000.0,23083440000.0,,,5.88,,,5.33,,,,22607389401.0,-20276622661.0,1.0,1.0
00173944,우진,20230316000799,2022,연결,부분(0/7),HEADING,1,1717,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00174004,유성기업,20230323000683,2022,연결,OK,HEADING,9,5896,375,34625578000.0,4363212000.0,30262366000.0,3525301000.0,1221050000.0,147208000.0,1073842000.0,3661438000.0,5640204000.0,5736861000.0,0.0,-96657000.0,4599143000.0,,,-1989742000.0,2284259000.0,,,5.64,,,3.53,,,6.4,2210756000.0,-2087435000.0,1.0,1.0
00174208,진성티이씨,20230324001122,2022,연결,OK,HEADING,7,5011,373,9453701000.0,10785018000.0,-1331317000.0,1195315000.0,244247000.0,484598000.0,-240351000.0,804037000.0,-846599000.0,-622706000.0,40252000.0,-264145000.0,1439562000.0,654366000.0,,-557777000.0,628723000.0,,,5.32,,,4.5,,,7.59,629595000.0,-567205000.0,1.0,1.0
00174527,HS화성,20230316001392,2022,연결,OK,HEADING,6,3762,350,17415527000.0,17577361000.0,-203052000.0,1629449000.0,476376000.0,395594000.0,80782000.0,4416958000.0,-832268000.0,-2686776000.0,,1854259000.0,,,,,,,,,,,,,,,,,,
00175173,오스템,20230321000976,2022,연결,부분(2/7),HEADING,2,2235,323,11868507000.0,9549837000.0,2318670000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00175623,ES큐브,20230323001446,2022,연결,OK,HEADING,7,4729,359,957882000.0,161091000.0,796791000.0,164478000.0,22427000.0,5005000.0,17422000.0,56251000.0,95616000.0,106589000.0,,-5549000.0,181900000.0,,,-35442000.0,39494000.0,,,5.25,,,3.0,,,,37441000.0,-34897000.0,1.0,1.0
00175650,케이씨더블류,20230322000994,2022,연결,부분(0/7),HEADING,1,2404,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00176516,금화피에스시,20230309000747,2022,연결,OK,HEADING,13,6171,388,39387541000.0,56575900000.0,-17188359000.0,5545296000.0,1625343000.0,1967593000.0,-342250000.0,2472494000.0,-8745243000.0,8744956000.0,0.0,-2390287000.0,5645320000.0,,442275000.0,-3118000000.0,3797000000.0,5.16,5.92,5.54,0.0,4.38,2.19,,,,3741817000.0,-3271166000.0,1.0,1.0
00176835,농우바이오,20230322000827,2022,연결,부분(0/7),KEYWORD,1,3343,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00177320,대성미생물,20230315000577,2022,별도,OK,HEADING,8,5367,367,5475080000.0,6032835000.0,-557755000.0,521343000.0,116806000.0,148706000.0,-31900000.0,368545000.0,525377000.0,613791000.0,-17468000.0,-70946000.0,489443000.0,385135000.0,,-195006000.0,227287000.0,,,5.67,,,,,,5.966,218717000.0,-205557000.0,1.0,1.0
00177870,대창솔루션,20230323000637,2022,연결,OK,HEADING,10,7542,384,3661759000.0,1087820000.0,2573939000.0,731607000.0,121976000.0,41879000.0,80097000.0,767606000.0,368234000.0,642623000.0,0.0,-274389000.0,811705000.0,,,-224281000.0,250145000.0,5.72,5.78,5.75,3.18,3.49,3.335,6.64,8.18,7.41,242275000.0,-233714000.0,1.0,1.0
00178790,동양이엔피,20230317000861,2022,연결,OK,HEADING,15,5394,359,13593343000.0,332705000.0,13260638000.0,1681199000.0,345355000.0,11610000.0,333745000.0,1829350000.0,1265086000.0,,,,2014944000.0,,,-754378000.0,836813000.0,,,5.33,,,7.5,,,,859951000.0,-749478000.0,1.0,1.0
