corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
00147860,에스엠벡셀,20180330002989,2017,OK|별도,OK,14,6361,400,OK,4264220000.0,1153000.0,4263067000.0,651800000.0,111365000.0,,111365000.0,582976000.0,404096000.0,141615000.0,,262481000.0,763165000.0,,,-34774700.0,39017300.0,,,2.95,,,4.75,,,,40087600.0,-34575300.0,1.0,1.0
00147994,새로닉스,20180330000195,2017,OK|연결,OK,7,6333,402,OK,3237347890.0,44416491.0,3192931399.0,703243017.0,71935919.0,546797.0,71389122.0,542101440.0,33884970.0,-53668972.0,,87553942.0,774632139.0,,,-132559797.0,152055444.0,,,3.33,,,3.48,,,,151535514.0,-135419974.0,1.0,1.0
00148276,제일기획,20180615000192,2017,OK|연결,OK,2,2396,359,OK,82636109000.0,77323467000.0,5312642000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00148364,하림지주,20180504000303,2017,OK|연결,OK,1,2196,359,OK,145283000000.0,113599000000.0,31684000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00148443,제일파마홀딩스,20180402001587,2017,OK|연결,부분(0/7),1,2404,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00148461,제일연마,20180330000068,2017,OK|연결,OK,7,6650,419,OK,5352507530.0,3657956492.0,1694551038.0,639074370.0,61854876.0,99498024.0,-37643148.0,302473630.0,112503343.0,50563435.0,,61939908.0,601431222.0,,,-177325566.0,204457121.0,3.13,3.17,3.15,3.41,3.45,3.43,,,7.75,203948812.0,-180965115.0,1.0,1.0
00148504,한국스탠다드차타드은행,20180330001652,2017,OK|연결,OK,15,20794,427,OK,161753000000.0,180082000000.0,-18329000000.0,25239000000.0,4075000000.0,4208000000.0,-133000000.0,5164000000.0,-839000000.0,-5129000000.0,,4290000000.0,25108000000.0,,,-4067000000.0,4403000000.0,2.75,3.3,3.025,3.0,3.5,3.25,,,,4220000000.0,-3962000000.0,1.0,1.0
00148522,퍼스텍,20180412001800,2017,OK|연결,OK,12,5674,413,OK,20327433000.0,4868311000.0,15459122000.0,2277415000.0,483403000.0,117581000.0,365822000.0,620849000.0,153818000.0,258043000.0,0.0,-411861000.0,,548000000.0,,-1275719000.0,1469544000.0,,,2.77,,,3.15,,,7.3,1458240000.0,-1307344000.0,1.0,1.0
00148531,제이스코홀딩스,20180604000244,2017,OK|연결,OK,14,5699,402,OK,378169000.0,287524000.0,90645000.0,217270000.0,8030000.0,4605000.0,3425000.0,38594000.0,137939000.0,7266000.0,0.0,130673000.0,220695000.0,,,-17006000.0,19105000.0,,,2.82,,,2.5,,,,19212000.0,-17233000.0,1.0,1.0
00148540,CJ,20180330003087,2017,OK|연결,OK,14,28384,425,OK,1082957798000.0,847511272000.0,235446526000.0,181581341000.0,27737742000.0,19746762000.0,7991000000.0,107929153000.0,7653710000.0,-37717169000.0,18457015000.0,26913864000.0,229590600000.0,,,-51996000000.0,73427000000.0,,,3.53,,,4.85,,,7.2,61470000000.0,-64968000000.0,1.0,1.0
00148595,제일테크노스,20180402000134,2017,OK|연결,OK,12,14643,411,OK,4621678000.0,2024661000.0,2597017000.0,654146000.0,129480000.0,59170000.0,70310000.0,1052270000.0,140464000.0,-127703000.0,,268167000.0,724456000.0,255956000.0,,-314275104.0,365252202.0,,,3.28,,,3.15,,,11.6,360450924.0,-323417460.0,1.0,1.0
00148610,한화투자증권,20180330001970,2017,OK|연결,OK,13,6307,416,OK,28516570000.0,13563940000.0,14952630000.0,5528113000.0,785744000.0,304527000.0,481217000.0,2408184000.0,-2265099000.0,-1873285000.0,,-391814000.0,6009330000.0,,,-1766267000.0,2058900000.0,,,3.96,,,5.36,,,9.4,2049070000.0,-1806022000.0,1.0,1.0
00148665,아이엠증권,20180402003037,2017,OK|연결,OK,18,23975,410,OK,33564261000.0,33911175000.0,-346914000.0,5530337000.0,761390000.0,792597000.0,-31207000.0,5764181000.0,-205776000.0,,,,,5147000000.0,371000000.0,-2517003000.0,2841792000.0,,,3.06,,,2.8,,,8.95,2859045000.0,-2543672000.0,1.0,1.0
00148832,제주은행,20180402003672,2017,OK|연결,OK,10,6879,427,OK,49464000000.0,45169000000.0,4295000000.0,3848000000.0,1480000000.0,1321000000.0,159000000.0,2163000000.0,1714000000.0,2407000000.0,-808000000.0,115000000.0,4007000000.0,,103000000.0,-3670000000.0,4103000000.0,3.57,3.91,3.74,2.5,,,,,,4180000000.0,-3673000000.0,0.5,0.5
00148896,OCI홀딩스,20180612000223,2017,OK|연결,OK,15,11094,421,OK,169442532000.0,152594238000.0,16848294000.0,21158513000.0,4820385000.0,4110169000.0,710216000.0,26538358000.0,4900236000.0,2663066000.0,0.0,7563302000.0,21868729000.0,,2088340000.0,-12253597000.0,14363473000.0,,,3.4,,,3.0,,,,14113011000.0,-12694869000.0,1.0,1.0
00148920,조광페인트,20180330000748,2017,OK|연결,OK,14,8006,413,OK,20933728000.0,19144713000.0,1788944000.0,2766717000.0,588264000.0,524346000.0,63918000.0,701972000.0,-26000.0,747600000.0,0.0,-747574000.0,2830635000.0,,,-2209245000.0,2561854000.0,,,3.63,,,5.43,,,12.26,2636026000.0,-2194798000.0,1.0,1.0
00148948,조비,20180607000240,2017,OK|연결,부분(0/7),2,3365,570,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00148984,시알홀딩스,20180406002335,2017,OK|연결,OK,22,39782,436,OK,53835980000.0,52004577000.0,1831403000.0,6657751000.0,1140375000.0,943916000.0,196459000.0,3750816000.0,664873000.0,-1751727000.0,254019000.0,2161581000.0,8798126000.0,3919000000.0,700000000.0,-3910509400.0,4684289600.0,2.8,2.9,2.85,3.0,3.5,3.25,,,,4731108400.0,-3982590800.0,1.0,1.0
00148993,하이트진로홀딩스,20210210001230,2017,OK|연결,OK,9,6271,430,OK,302724760048.0,198899878966.0,103824881082.0,26357119811.0,9137701675.0,4832452089.0,4305249586.0,66615914791.0,16487165464.0,9786222903.0,11861649708.0,14411738659.0,30951278832.0,,197794733.0,-22768237858.0,24856845955.0,,3.6,2.065,,,3.28,,,,25027996856.0,-23032463447.0,1.0,1.0
00149026,CS홀딩스,20180402003764,2017,OK|연결,OK,18,6749,417,OK,10348946921.0,9850328590.0,489671977.0,1608924291.0,239771213.0,240576281.0,-805068.0,950248490.0,540113868.0,283013306.0,0.0,257100562.0,1655180156.0,,,-724004096.0,803001697.0,2.98,3.09,3.035,3.13,5.86,4.495,,,,826223003.0,-718668564.0,1.0,1.0
00149239,조일알미늄,20180330002349,2017,OK|별도,OK,12,10169,406,OK,13184250000.0,3884473000.0,9299777000.0,1854663000.0,313840000.0,78571000.0,235269000.0,1896637000.0,800964000.0,79950000.0,721014000.0,721014000.0,,,,-848705000.0,955364000.0,,,3.1,,,3.0,,,,963586000.0,-857716000.0,1.0,1.0
00149266,씨앤에이치,20180515001981,2017,OK|연결,OK,16,6073,418,OK,4751011000.0,522590000.0,4228421000.0,863667000.0,83550000.0,10549000.0,73001000.0,481748000.0,97661000.0,,,,936668000.0,,,-192620000.0,188258000.0,2.36,2.85,2.605,3.0,4.0,3.5,2.72,10.31,6.515,192620000.0,-240331000.0,1.0,1.0
00149293,신한은행,20190705000451,2017,OK|연결,OK,11,5980,421,OK,1263698000000.0,1294013000000.0,-30315000000.0,128079000000.0,40998000000.0,41085000000.0,-87000000.0,65624000000.0,-106466000000.0,-78228000000.0,4929000000.0,-33167000000.0,,,,-109226000000.0,126331000000.0,,,3.92,,,2.63,,,9.33,125770000000.0,-111638000000.0,1.0,1.0
00149345,조흥,20180330003551,2017,OK|별도,OK,8,7015,414,OK,6609084000.0,4418809000.0,2190275000.0,911987000.0,107944000.0,113195000.0,-5251000.0,761993000.0,1331628000.0,410488000.0,76071000.0,845069000.0,906736000.0,500000000.0,,-449241000.0,500765000.0,,,3.21,,,5.7,,,13.465,517928000.0,-444039000.0,1.0,1.0
00149354,종근당홀딩스,20180402004510,2017,OK|연결,OK,2,2296,359,OK,23706565000.0,18186531000.0,5520034000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
00149451,동양레저,20180402001521,2017,OK|별도,부분(0/7),1,6882,350,부분(1/7),,,,,,,,,,,,,,,692317000.0,,,,,,,,,,,,,,,
00149594,한국캐피탈,20180402002424,2017,OK|별도,OK,8,5988,410,OK,4102911000.0,3053672000.0,1049239000.0,788574000.0,98730000.0,85491000.0,13239000.0,391512000.0,-183931000.0,-131280000.0,11636000.0,-64287000.0,801813000.0,,,-284219000.0,318709000.0,,,3.29,,,4.5,,,7.94,325574000.0,-283980000.0,1.0,1.0
00149646,기업은행,20180814001442,2017,OK|연결,OK,9,6267,443,OK,776700000000.0,732890000000.0,43810000000.0,118415000000.0,18114000000.0,17019000000.0,1095000000.0,18514000000.0,11078000000.0,43849000000.0,-54423000000.0,-504000000.0,119510000000.0,117436000000.0,2817000000.0,-88856000000.0,106160000000.0,2.9,3.78,3.34,2.38,3.75,3.07,,,16.4,107835000000.0,-89189000000.0,1.0,1.0
00149655,삼성물산,20180402004872,2017,OK|연결,OK,11,7227,436,OK,748931000000.0,690574000000.0,58357000000.0,98573000000.0,21444000000.0,17522000000.0,3922000000.0,88521000000.0,1313000000.0,-17894000000.0,45000000.0,19162000000.0,196066000000.0,,93571000000.0,-44800000000.0,52500000000.0,3.3,3.9,3.6,2.8,6.12,4.46,,,,52100000000.0,-45600000000.0,1.0,1.0
00149770,중앙에너비스,20180402002663,2017,OK|별도,OK,7,4956,397,OK,1296124000.0,1164555000.0,131569000.0,238986000.0,28618000.0,24395000.0,4223000.0,165941000.0,32805000.0,,,,246606000.0,,,-86924000.0,98839000.0,,,3.0,,,2.2,,,,99044000.0,-88372000.0,1.0,1.0
00149804,대유에이텍,20210218000973,2017,OK|연결,OK,10,6776,433,OK,39888923000.0,14482163000.0,25406760000.0,4817825000.0,1268313000.0,422478000.0,845835000.0,4861941000.0,-2185415000.0,-2008332000.0,-5176000.0,-171907000.0,5663660000.0,1965000000.0,,-2938311000.0,3300515000.0,4.0,4.06,4.03,3.5,4.5,4.0,,,,3319008000.0,-2977306000.0,1.0,1.0
00149813,중앙일보,20180402005006,2017,OK|연결,부분(0/7),1,2437,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00149947,JW중외제약,20181024000255,2017,OK|연결,OK,58,19109,417,OK,44803915000.0,18340572000.0,26463343000.0,5148797000.0,1022248000.0,373175000.0,649073000.0,4299575000.0,602372000.0,-1299083000.0,622482000.0,1278973000.0,5797870000.0,,,-2776044000.0,3093464000.0,,,3.3,,,3.81,,,,3141374000.0,-2787975000.0,1.0,1.0
00150165,브이티,20180402003941,2017,OK|연결,OK,4,3070,376,OK,3288904000.0,609828000.0,2679076000.0,480839000.0,47660000.0,,,609200000.0,116900000.0,145510000.0,,262410000.0,,,,,,,,,,,,,,,,,,
00150244,하이트진로,20210210001210,2017,OK|연결,OK,9,6097,424,OK,275715205748.0,186935249826.0,88779955922.0,23629445445.0,8592263302.0,4573075454.0,4019187848.0,63798817265.0,15580626484.0,9116065167.0,11597663953.0,13099027698.0,27937542728.0,,192001463.0,-20805362656.0,23639502751.0,,,3.5,,,3.28,,,,23801108448.0,-21064486019.0,1.0,1.0
00150439,진양산업,20180402002773,2017,OK|연결,OK,5,3981,379,OK,3039529457.0,2523354104.0,516175353.0,286975350.0,65967015.0,62114214.0,3852801.0,178530153.0,152363624.0,,,,,342309000.0,,,,,,,,,,,,,,,,
00150536,진양제약,20180409002689,2017,OK|연결,OK,13,6005,401,OK,3291695000.0,1293882000.0,1990302000.0,838337000.0,92452000.0,65930000.0,26522000.0,772576000.0,-207185000.0,,,,864859000.0,,,-206958000.0,243691000.0,,,3.27,,,3.0,,,7.95,206958000.0,-214121000.0,1.0,1.0
00150633,지누스,20190821000526,2017,OK|연결,OK,7,4863,409,OK,8607393000.0,,8607393000.0,706214000.0,156530000.0,,156530000.0,12862673000.0,1399667000.0,11282000.0,-48038000.0,1436423000.0,862744000.0,,193620000.0,-192213000.0,206132000.0,,,2.67,,,2.94,,,2.373,205802000.0,-195623000.0,1.0,1.0
00150828,진흥기업,20180402004888,2017,OK|연결,OK,9,9812,407,OK,12149190000.0,3686049000.0,8463141000.0,1735075000.0,276023000.0,89615000.0,186408000.0,1081437000.0,-420033000.0,-278897000.0,-141136000.0,,1921483000.0,,,-830608000.0,940705000.0,,,2.95,,,2.0,,,,939869000.0,-846610000.0,1.0,1.0
00151128,모토닉,20200724000009,2017,OK|연결,OK,20,8402,408,OK,7875801000.0,8064829000.0,-189028000.0,1074694000.0,187583000.0,185934000.0,1649000.0,904252000.0,176947000.0,-406688000.0,90396000.0,493239000.0,1076343000.0,,,-385744000.0,429382000.0,,,3.58,,,3.2,,,,426275000.0,-395499000.0,1.0,1.0
00151298,DSR제강,20180330002563,2017,OK|별도,부분(2/7),14,12985,400,OK,,,3.0,,,3.0,,,,6453474000.0,6935832000.0,-482358000.0,696217000.0,158325000.0,135820000.0,,,,,,,,,483461000.0,480612000.0,-430117000.0,,,1.0,1.0
00151368,인터지스,20180511002238,2017,OK|연결,부분(0/7),2,2246,768,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00151395,천일고속,20180615000349,2017,OK|연결,OK,11,6637,420,OK,21999595000.0,18040197000.0,3959398000.0,2864887000.0,561021000.0,410488000.0,150533000.0,2006683000.0,2092750000.0,1688907000.0,,569538000.0,3015420000.0,2755648000.0,,-1557368000.0,1722445000.0,,,3.0,,,4.75,,,7.65,1807579000.0,-1520817000.0,1.0,1.0
00151605,THE CUBE&,20180330000152,2017,OK|별도,OK,9,11159,397,OK,2911922000.0,414275000.0,2497647000.0,435771000.0,84834000.0,11108000.0,73726000.0,744899000.0,29887000.0,,,,509497000.0,,,-159116000.0,179461000.0,,,3.19,,,4.0,,,,182547000.0,-159596000.0,1.0,1.0
00152039,SG글로벌,20180402003065,2017,OK|연결,부분(0/7),1,6640,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00152127,심텍홀딩스,20180330003756,2017,OK|연결,OK,14,6475,424,OK,66337493000.0,14999415000.0,51338078000.0,11149837000.0,1459300000.0,425853000.0,1033447000.0,2707664000.0,-1825804000.0,3202824000.0,0.0,-1377020000.0,12183285000.0,3979598000.0,,-6377719000.0,7496875000.0,,,3.27,,,4.0,,,12.13,7627747000.0,-6397096000.0,1.0,1.0
00152260,카스,20180330002844,2017,OK|연결,OK,9,6083,415,OK,14865608000.0,7832776000.0,7032832000.0,1702512000.0,373542000.0,215111000.0,158431000.0,1998170000.0,387407000.0,357005000.0,0.0,30402000.0,1860943000.0,,,-1191865000.0,1359779000.0,,,3.24,,,4.8,,,8.56,1394188000.0,-1187451000.0,1.0,1.0
00152385,에이프로젠,20180402003984,2017,OK|연결,OK,1,2481,408,OK,26821000000.0,21654000000.0,5167000000.0,1547000000.0,1206000000.0,974000000.0,232000000.0,1625000000.0,2087000000.0,1547000000.0,,540000000.0,2988000000.0,,,-2156000000.0,1625000000.0,,,,,,,,,,2417000000.0,-1547000000.0,,
00152437,케이프,20180402000833,2017,OK|연결,OK,4,3758,381,OK,2786943000.0,1395806000.0,1391137000.0,814234000.0,61546000.0,26740000.0,34806000.0,1744045000.0,455527000.0,,,,875780000.0,,,,,,,,,,,,,,,,,
00152455,현대케피코,20180402004245,2017,OK|연결,OK,12,6438,417,OK,64627568000.0,77245480000.0,-12617912000.0,10062741000.0,1895437000.0,1940674000.0,-45237000.0,3374696000.0,-6354054000.0,-2636032000.0,0.0,-4748961000.0,10017504000.0,,,-8329653000.0,10053490000.0,,,3.3,,,4.17,,,,10125363000.0,-8427992000.0,1.0,1.0
00152589,코리아나,20180330003440,2017,OK|연결,OK,14,6189,412,OK,9795089000.0,3035113000.0,6759976000.0,1124423000.0,186786000.0,33758000.0,153028000.0,701260000.0,877031000.0,171084000.0,230000.0,1047885000.0,1277451000.0,,,-376659000.0,425086000.0,,,2.9,,,6.83,,,6.16,424680000.0,-383955000.0,1.0,1.0
00152686,코리아써키트,20180330002635,2017,OK|연결,OK,17,7478,412,OK,14011840000.0,6495800000.0,7515040000.0,2712711000.0,314310000.0,143591000.0,170719000.0,2546166000.0,111122000.0,-450983000.0,0.0,562105000.0,2883430000.0,,,-1061656000.0,1268004000.0,,,2.88,,,3.35,,,,1246002000.0,-1097423000.0,1.0,1.0
00152729,광전자,20180329000158,2017,OK|연결,OK,22,8709,412,OK,20280777000.0,9461507000.0,10819270000.0,2452134000.0,383788000.0,47048000.0,336740000.0,1159119000.0,-168939000.0,-903562000.0,266534000.0,477403000.0,2788874000.0,,,-826913000.0,1042875000.0,,,2.78,,,3.6,,,,1059282000.0,-829516000.0,1.0,1.0
00152783,코메론,20180330002970,2017,OK|연결,OK,9,5897,397,OK,5393970000.0,5047301000.0,346669000.0,751991000.0,116440000.0,134869000.0,-18429000.0,272110000.0,485311000.0,,,,733562000.0,,,-94976000.0,95219000.0,,,3.13,,,3.915,,,,94976000.0,-95219000.0,1.0,1.0
00152862,코오롱,20180402004734,2017,OK|연결,OK,9,6447,437,OK,203771080000.0,124348203000.0,79422877000.0,24793316000.0,3874976000.0,2361424000.0,1513552000.0,18944230000.0,524648000.0,-2335093000.0,170823000.0,2688918000.0,26306868000.0,,237070000.0,10996539000.0,10899088000.0,2.5,3.3,2.9,2.5,7.86,5.18,,,5.6,-10996539000.0,-9934129000.0,1.0,1.0
00152880,코오롱글로벌,20180402004189,2017,OK|연결,OK,11,7265,421,OK,129182000000.0,73804000000.0,55378000000.0,13259000000.0,2439000000.0,1238000000.0,1201000000.0,8252000000.0,1071000000.0,-2698000000.0,0.0,1769000000.0,14460000000.0,,,-5362000000.0,5871000000.0,,,2.67,,,4.92,,,4.55,5901000000.0,-5435000000.0,1.0,1.0
00152923,코오롱글로텍,20180402003597,2017,OK|연결,OK,9,6370,432,OK,54357213000.0,34726304000.0,19588195000.0,6101025000.0,1081769000.0,826731000.0,255038000.0,2296672000.0,1218319000.0,898053000.0,0.0,320266000.0,6356063000.0,,103304000.0,-4254686000.0,4959879000.0,2.77,3.22,2.995,3.0,6.66,4.83,,,11.51,5017122000.0,-4289504000.0,1.0,1.0
00152932,하나캐피탈,20180330001716,2017,OK|연결,OK,23,8360,423,OK,7843424000.0,3857261000.0,3986163000.0,1585283000.0,257442000.0,98142000.0,159300000.0,1003816000.0,266398000.0,284438000.0,,550836000.0,1753240000.0,1466000000.0,8657000.0,-641928000.0,731068000.0,,,2.9,0.96,8.13,4.545,,,9.06,744690000.0,-641400000.0,0.5,0.5
00153278,서연탑메탈,20180402000448,2017,OK|연결,OK,7,5135,405,OK,8851956000.0,8025766000.0,826190000.0,1418758000.0,152155000.0,167846000.0,-15691000.0,888733000.0,319277000.0,259313000.0,,481244000.0,1722345000.0,,,-559299000.0,624629000.0,,,2.78,,,5.09,,,,645331000.0,-553375000.0,1.0,1.0
00153339,태경산업,20180402004081,2017,OK|연결,OK,10,4682,390,OK,39998698000.0,34268736000.0,5729962000.0,4926278000.0,659536000.0,705359000.0,-45823000.0,1364209000.0,-3461620000.0,,,,5540467000.0,,,,,,,2.78,,,5.96,,,,,,,
00153375,태광,20180330000095,2017,OK|별도,OK,3,3520,376,OK,13872818000.0,13309024000.0,563794000.0,,,543654000.0,,2358586000.0,2226503000.0,1488519000.0,,244955000.0,,,,,,,,,,,,,,,,,,
00153393,태광산업,20190417000558,2017,OK|연결,OK,15,13419,437,OK,40122000000.0,28247000000.0,11875000000.0,5612000000.0,644000000.0,500000000.0,144000000.0,4019000000.0,4228000000.0,-908000000.0,1291000000.0,2689000000.0,8531000000.0,,,-1929000000.0,2086000000.0,2.29,2.65,2.47,0.0,5.33,2.665,0.0,5.38,2.69,4202000000.0,-143000000.0,1.0,1.0
00153418,티케이지태광,20180330002258,2017,OK|연결,OK,3,2796,363,OK,60463573000.0,31773063000.0,28690510000.0,,,,,5414785000.0,,,,,,,,,,,,,,,,,,,,,,
00153524,태림포장,20180402003796,2017,OK|연결,OK,9,6430,422,OK,16929622000.0,11462529000.0,5467093000.0,3641388000.0,296654000.0,236419000.0,60235000.0,2163731000.0,968893000.0,655005000.0,0.0,-1623898000.0,3701623000.0,,,-903252000.0,985680000.0,2.86,3.03,2.945,2.0,5.0,3.5,,,,1011502000.0,-898521000.0,1.0,1.0
00153621,참엔지니어링,20180402002100,2017,OK|연결,OK,4,3152,379,OK,1583933000.0,1576229000.0,7704000.0,413133000.0,29901000.0,27575000.0,2326000.0,161009000.0,157048000.0,,,157048000.0,,,,,,,,,,,,,,,,,,
00153755,태양금속공업,20220630000596,2017,OK|연결,OK,10,6285,414,OK,27397611000.0,1812146000.0,25585465000.0,3539394000.0,540726000.0,64716000.0,476010000.0,886456000.0,1640209000.0,625517000.0,285192000.0,729499000.0,4015404000.0,,,-1678165000.0,1630052000.0,,,3.01,,,5.12,,,,1678165000.0,-1629948000.0,1.0,1.0
00153861,태영건설,20180612000123,2017,OK|연결,OK,6,6030,418,OK,120838363000.0,101787181000.0,19051182000.0,17202849000.0,1880802000.0,1934612000.0,-53810000.0,10465037000.0,4257349000.0,4257349000.0,,,17149039000.0,,,-5683231000.0,6811327000.0,2.06,4.73,3.395,,6.74,,,,,6390711000.0,-6164829000.0,1.0,1.0
00154055,태원물산,20180402001384,2017,OK|별도,OK,23,10165,402,OK,2586782000.0,7236000.0,2579546000.0,228074000.0,70658000.0,0.0,70658000.0,84259000.0,127736000.0,12292000.0,0.0,115444000.0,170996000.0,,,-68666000.0,78407000.0,,,2.96,,,3.34,,,,77734000.0,-70478000.0,1.0,1.0
00154329,TP,20180402005164,2017,OK|연결,OK,11,18815,425,OK,26775786000.0,14803644000.0,11972142000.0,5958547000.0,598431000.0,385086000.0,213345000.0,2735595000.0,1513640000.0,1014605000.0,,499035000.0,6171892000.0,,,-2246320000.0,2610103000.0,2.91,3.09,3.0,8.42,9.91,9.165,,,,2657344000.0,-2252035000.0,1.0,1.0
00154426,아이에이치큐,20180402001483,2017,OK|연결,OK,33,16178,422,OK,8112496000.0,5200172000.0,2912324000.0,1163151000.0,201278000.0,132271000.0,69007000.0,1748760000.0,75501000.0,22085000.0,186000.0,53230000.0,1232158000.0,1524000000.0,,-436602000.0,484819000.0,2.4,3.41,2.905,,,3.0,,,5.66,487200000.0,-442653000.0,1.0,1.0
00154462,아모레퍼시픽홀딩스,20180402002570,2017,OK|연결,OK,10,16221,432,OK,354621000000.0,380751000000.0,-26130000000.0,46317000000.0,11763000000.0,11965000000.0,-202000000.0,15343000000.0,-27198000000.0,-29500000000.0,0.0,2285000000.0,,55000000000.0,,-29646315599.0,33653532900.0,3.6,4.0,3.8,5.61,6.19,5.9,,,9.1,34611009600.0,-29469005099.0,1.0,1.0
00154718,비츠로셀,20170928000526,2017,OK|연결,OK,32,11649,401,OK,6549236000.0,4887824000.0,1661412000.0,1282863000.0,143462000.0,103755000.0,39707000.0,1041892000.0,-308023000.0,,,,1322570000.0,,,-406774000.0,460109000.0,,,2.77,,,3.35,,,,464612000.0,-411538000.0,1.0,1.0
00155124,평화홀딩스,20180402003774,2017,OK|연결,OK,7,5099,426,OK,28611052000.0,28879859000.0,-268807000.0,5766143000.0,771977000.0,743545000.0,28432000.0,2543026000.0,-1290049000.0,-1538609000.0,-27247000.0,275907000.0,,,237173000.0,-2413324832.0,2839094208.0,3.51,3.76,3.635,3.2,3.62,3.41,,,,2812103136.0,-2476441824.0,1.0,1.0
00155151,피에이치에이,20180402002641,2017,OK|연결,OK,8,5365,407,OK,43021191000.0,26862477000.0,16158714000.0,7054431000.0,1041085000.0,507542000.0,533543000.0,4759092000.0,3114791000.0,,,,7587973000.0,,,-4933966000.0,6173872000.0,,,3.2,,,5.32,,,,6028492000.0,-5122804000.0,0.5,0.5
00155212,포스코DX,20180622000112,2017,OK|연결,OK,9,9087,427,OK,125937165000.0,102292650000.0,23644515000.0,13231282000.0,2945997000.0,2422318000.0,523679000.0,13560192000.0,10741578000.0,2019880000.0,-4296820000.0,13018518000.0,13754961000.0,,2236151000.0,-7218600000.0,7890970000.0,,,3.03,,,4.33,,,6.4,8067197000.0,-7205826000.0,1.0,1.0
00155258,포스코스틸리온,20180622000494,2017,OK|연결,OK,11,6312,417,OK,21989219000.0,4594676000.0,17394543000.0,2423497000.0,533076000.0,125208000.0,407868000.0,1446542000.0,352485000.0,610939000.0,54602000.0,,2850393000.0,,92386000.0,-2477217000.0,2647049000.0,,,3.09,,,,,,15.2,2907466000.0,-2302413000.0,1.0,1.0
