법인코드,법인명,접수번호,결산연도,처리상태,발췌테이블수,입력토큰,출력토큰,확정급여채무,사외적립자산,순확정급여부채,당기근무원가,이자비용,이자수익,순이자비용,급여지급액,보험수리적손익,퇴직급여비용합계,예상기여금,확정기여제도비용,할인율_최소,할인율_최대,할인율_중간,임금상승률_최소,임금상승률_최대,임금상승률_중간,듀레이션_최소,듀레이션_최대,듀레이션_중간
00174004,유성기업,20250317000557,2024,OK,8,13285,290,45007865000,6459494000,38548371000,3641477000,1813410000,312866000,1500544000,3476493000,2150612000,5142021000,,814469000,,,,,,,6.4,9.8,8.1
00174208,진성티이씨,20250318001437,2024,OK,8,14149,270,12275850000,13344178000,-1068328000,,884958000,453995000,430963000,689018000,-322226000,,0,,,,,,,,,,6.43
00174527,HS화성,20250320001481,2024,OK,8,10573,277,18937036000,18189684000,721458000,2657566000,728152000,678508000,49644000,2437398000,-95381000,3436361000,,,,,,,,,,,5.74
00175173,오스템,20250526000339,2024,OK,13,13564,287,15912039000,11348803000,4563236000,1762259000,626021000,494355000,131666000,2427082000,863968000,2166491000,,696070000,,,,,,,5.74,9.87,7.805
00175623,ES큐브,20250321001435,2024,OK,6,11789,277,1201239000000,176071000000,1025168000000,143375000000,36192000000,4113000000,32079000000,93004000000,91195000000,,,,,,,,,,,,
00175650,케이씨더블류,20250319000464,2024,부분(0/7),3,3756,241,,,,,,38530,,,,,,,,,,,,,,,
00176516,금화피에스시,20250306000553,2024,OK,10,13580,287,54716322000,62466760000,-7750438000,6231306000,2275601000,3020135000,-744534000,2075176000,2865869000,5494767000,,,,,,,,,3.3,11.01,7.15
00176835,농우바이오,20250319001031,2024,부분(0/7),4,13846,458,,,,,,,,,,,,,,,,,,,,,
00177320,대성미생물,20250318000467,2024,OK,13,8346,277,6275381000,6343289000,-67908000,547539000,193479000,286496000,-93017000,475740000,183179000,454522000,,,,,4.35,,,,,,6.7
00177870,대창솔루션,20250321001102,2024,OK,5,13331,281,4662573000,1933436000,2729137000,756564000,188148000,42616000,145532000,682268000,207898000,902096000,,,,,,,,,7.33,8.19,7.76
00178790,동양이엔피,20250314000865,2024,OK,8,12945,274,15555628000,481942000,15073686000,1720158000,469690000,18601000,451089000,1191039000,742780000,2171247000,,,,,,,,,,,
00178851,동양에스텍,20250318000884,2024,부분(0/7),5,11238,424,,,,,,,,,,,,,,,,,,,,,
00180795,인팩,20250321001500,2024,OK,5,10352,288,29629971000,27900886000,1729085000,4506800000,978510000,950302000,28208000,3164586000,492384000,5485310000,3700000000,,,,,,,,3.88,7.69,5.785
00181299,상아프론테크,20250317000962,2024,OK,8,17823,281,13698678000,18485530000,-4786852000,1689582000,674464000,925112000,-250648000,1345053000,-97042000,1788755000,,350000000,,,,,,,,,8.77
00181934,플랜텍,20250328000210,2024,OK,7,12794,284,30240465000,38415375000,-8174910000,4790709000,1706936000,1924790000,-217854000,3546591000,-2876358000,4572855000,,459818000,,,,,,,,,5.6
00184667,유진기업,20250319000352,2024,OK,3,9500,274,75891589000,67840906000,8050683000,7781132000,2321387000,2884255000,-562868000,4268295000,5233708000,,,,,,,,,,,,
00184889,이건홀딩스,20250321001920,2024,OK,9,13649,291,36759595000,32340104000,4419491000,3826509000,1351337000,1326022000,25315000,5015228000,1180655000,3851824000,2600000000,,,,,,,,5.4,8.12,6.76
00185046,SM C&C,20250317000694,2024,OK,7,9240,277,7204109000,7550557000,-346448000,1040704000,279286000,312662000,-33376000,1135405000,776366000,1319990000,,,,,,,,,,,9.82
00185222,크린앤사이언스,20250320000033,2024,OK,7,10265,278,6029310000,5841303000,187729000,781070000,200259000,311497000,-111238000,1553038000,535532000,669832000,500000000,,,,,,,,,,6.6
00185356,제룡전기,20250317000538,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00186513,코리아세븐,20250331003337,2024,OK,7,15113,284,67033779913,73206462330,-6172682417,9179961003,3045654156,3848906268,-803252112,4645013532,-1626024662,14053839668,,359719000,,,,,,,,,7.74
00186559,아이티센씨티에스,20250319001103,2024,OK,9,11648,290,48452445000,45605529000,2846916000,8051144000,1693038000,1730707000,-37669000,5833258000,-230803000,8013475000,,3540000000,,,,,,,8.65,9.05,8.85
00186717,태양,20250311000593,2024,부분(0/7),3,4544,442,,,,,,,,,,,,,,,,,,,,,
00186799,태웅,20250320000535,2024,OK,6,13337,278,23374458000,16908828000,6461205000,2079109000,628032000,619562000,8470000,754839000,3344566000,2715611000,,,,,,,,,,,9.34
00186939,특수건설,20250404002653,2024,OK,3,6307,268,17170077742,11309494350,5860583392,1764519856,,,288288996,1546686585,893083655,,,,,,,,,,,,6.959
00187415,코미팜,20250318000632,2024,부분(0/7),1,2216,617,,,,,,,,,,,,,,,,,,,,,
00187725,코콤,20250318001160,2024,OK,8,14062,271,5298959000,4536984000,761975000,640104000,160271000,220343000,-60072000,524085000,398216000,,,,,,4.299,,,,,,
00187770,한국파마,20250320001105,2024,OK,5,10955,278,15982579000,13576343000,2397381000,1774499000,508490000,572148000,-63658000,,-529346905,1710841000,1528000000,,,,,,,,,,8.78
00187868,아이디스파워텔,20250331002030,2024,OK,10,13992,276,5463526000,6521946000,-1058420000,523988000,222649000,283041000,-60392000,1534079000,535008000,463596000,,959398000,,,,,,,,,
00188797,포메탈,20250318000875,2024,OK,14,12973,283,3795142000,3626014000,169128000,611267000,81392000,151860000,-70468000,386127000,-26341000,540800000,600000000,,,,4.35,,,4.0,,,6.7
00189538,피델릭스,20250311000076,2024,OK,10,12106,277,3163351000,3699102000,-535751000,433439000,93901000,155919000,-62018000,606528000,210385000,,,,,,3.62,,,4.0,,,8.23
00190756,와이엔텍,20250317000860,2024,OK,9,11613,277,6878710000,6679862000,198848000,785980000,240375000,243528000,-3153000,278094000,57173000,782826000,,,,,3.69,,,4.1,,,
00191287,대동금속,20250318000643,2024,OK,8,12700,270,9363833000,3855000,9359978000,1148946000,365521000,,365521000,406478000,704130000,1514467000,,,,,,,,,,,
00191472,KPX케미칼,20250313001177,2024,OK,9,12734,281,26244546773,30211949075,-3967402302,2333209438,1069285719,1283644308,-214358589,3096877120,2839764956,2118850849,,,,,,,,,,,3.67
00191588,삼원강재,20250314000520,2024,OK,10,9513,283,32213110000,34128569000,-1924287000,2253617000,1243321000,1400164000,-156843000,1356393000,451970000,2096775000,,,,,3.94,,,5.32,,,
00192347,메타넷디지털,20250331002192,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00193009,케이에이치필룩스,20250402002557,2024,OK,11,12770,275,11181987000,6667173000,4514814000,1949363000,404432000,350030000,54402000,1877341000,12312000,1991840000,,,,,,,,,,,
00194947,한전산업,20250320001416,2024,OK,9,11585,291,128177385948,133393693192,-5217473844,14976841932,5756257296,5624049336,131207960,13172599037,11442022724,15109049892,,3400571270,,,,,,,8.25,9.01,8.63
00197476,코엔텍,20250321001548,2024,OK,12,13945,278,8220231000,8020155000,200076000,552099000,278139000,332168000,-54029000,721130000,587884000,1720527000,629503000,,,,,,,,,,6.86
00198192,한국팩키지,20250314001208,2024,OK,13,14231,289,13827381000,14333025000,-505644000,1841870000,561245000,632436000,-71191000,854650000,281155000,1770679290,1335000000,29685000,,,4.3,,,3.78,,,6.34
00199030,매일방송,20250331002854,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00199252,HLB,20250321001860,2024,OK,4,13694,272,2323180000,1131430000,1191750000,645873000,73019000,,73019000,700599000,177542000,,,780000000,,,,,,,,,8.24
00199988,동아화성,20250320000809,2024,OK,10,13028,287,9667969000,9218505000,449464000,889573000,257741000,367189000,-109448000,703889000,976102000,1147314000,659007000,127701000,,,3.91,,,2.0,,,7.183
00200275,YTN,20250520000070,2024,부분(3/7),2,2064,255,98805041000,11796458000,87008583000,,,,,,,,,,,,,,,,,,6.4955
00200910,아이즈비전,20250318001239,2024,OK,9,14654,284,16547184000,11641814000,4905370000,1760349000,689777000,526848000,162929000,2509625000,265370000,1923279000,,,,,,,,,5.44,8.49,6.965
00200938,신세계센트럴,20250331000163,2024,OK,8,13181,301,25470163000,26555212000,-1085049000,3423633000,788716000,905946000,-117230000,1799830000,1390581000,4927983000,4239000000,237000000,3.61,7.81,5.71,,,,3.61,7.81,5.71
00201131,아즈텍WB,20250324000935,2024,OK,10,13170,274,1377350000,1456396000,-79046000,313478000,41229000,70781000,-29552000,560030000,91750000,390746000,,106820000,,,,,,,,,
00201450,에스케이렌터카,20250331001902,2024,OK,6,10923,284,26237641000,24035892000,2201749000,4644572000,1157673000,1120693000,36980000,7481892000,629174000,5681746000,4266611000,984231000,,,,,,,,,
00201733,TJ미디어,20250317000674,2024,OK,9,13712,281,17426180000,15305158000,2121022000,1312968000,393503000,625677000,-232174000,559033000,1753036000,1080794000,,,,,4.14,,,5.15,,,
00201742,유라테크,20250318000569,2024,OK,6,13210,277,25594237913,26810427983,-1216190070,1778522520,615939576,1140644832,-524705256,1389677811,2020498347,2394461896,,,,,,,,,,,
00201788,제낙스,20250327000022,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00202060,구영테크,20250318000572,2024,부분(4/7),7,12723,267,7913000000,1935828000,5977172000,,,76655000,,10423000,-228424320,1899090000,,,,,,,,,,,7.76
00202839,한창산업,20250320000472,2024,OK,9,13387,275,7985935000,6184797000,1790251000,622631000,277522000,216519000,61003000,217714000,532413000,683634000,,,,,,,,,,,3.78
00203023,시노펙스,20250318001412,2024,OK,12,13624,292,13724952000,11443003000,2279534000,1629871000,244616000,389629000,-145013000,813109000,602111000,1484858000,,,3.67,4.05,3.86,2.3,4.75,3.525,,,
00203315,콘텐트리중앙,20250320001749,2024,OK,5,12671,285,19831334000,17609736000,2221598000,4691201000,804713000,679815000,124898000,4120333000,1241201000,4832823000,,,,,,,,,7.93,9.34,8.635
00203582,한솔홈데코,20250311000946,2024,OK,7,12236,276,14626587000,16303793000,-1677206000,1629782000,544585000,445264000,99321000,1519711000,-1747031000,2722658000,,,,,,,,,,,
00203847,국일신동,20250317000624,2024,OK,6,15061,276,1209951000,70752000,1139199000,226743000,35938000,209000,35729000,305820000,83011000,262681000,21000000,,,,,,,,,,6.48
00204208,마니커,20250324000626,2024,OK,11,9712,275,14102266000,12055043000,2047223000,1727205000,484207000,387902000,96305000,1609693000,72713000,1823510000,,,,,,,,,,,
00204226,소프트센,20250320001159,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00204642,티비씨,20250513000334,2024,부분(0/7),2,13023,682,,,,,,,,,,,,,,,,,,,,,
00204688,대림,20250331003733,2024,OK,8,13277,283,539772000000,488632000000,51140000000,13789000000,23792000000,21221000000,2571000000,33576000000,-12814000000,16360000000,,21734000000,,,,,,,,,
00206039,경남스틸,20250310000522,2024,OK,8,16222,280,4109000000,3745196000,363804000,409225000,156344000,143460000,12884000,78036000,-99573000,422110000,474000000,223295000,,,,,,,,,9.76
00206686,케이피엠테크,20250320001561,2024,OK,8,14394,272,4706775000,1921453000,2785322000,393264000,58293000,12644000,45649000,126418000,73169000,525306000,,,,,,,,,,,
00207375,대한뉴팜,20250310000461,2024,OK,11,13307,275,15710851000,11646589000,4062397620,1890186000,549308000,343656000,205652000,2342388000,819813000,2095838000,,,,,,,,,,,
00207737,세메스,20250331002978,2024,OK,13,10960,292,155270691000,181282360000,-26011669000,15093619000,7653109000,10113624000,-2460515000,3076790000,-11197042000,12633104000,,3708000000,,,4.98,,,4.08,,,9.51
00208134,KNN,20250313000812,2024,부분(0/7),3,6801,560,,,,,,,,,,,,,,,,,,,,,
00208514,현대캐피탈,20250331002733,2024,OK,9,14128,289,159295000000,165169000000,-5874000000,13780000000,5897000000,6671000000,-774000000,11264000000,12514000000,13006000000,10700000000,2903000000,,,,,,,,,7.64
00209780,케이씨,20250318001395,2024,부분(0/7),2,9764,644,,,,,,,,,,,,,,,,,,,,,
00210740,대화제약,20250321001162,2024,부분(4/7),8,13927,268,10049294000,6279431000,3769863000,,,267874000,,1038782000,71478000,1066684000,,,,,3.842,,,,,,
00210856,코아스,20250320000653,2024,OK,8,12649,277,5132463000,1965993000,3166470000,738774000,181144000,80785000,100359000,1087296000,433844000,839133000,,,,,,,,,,,6.4265
00210980,원익,20250321001064,2024,OK,9,14489,271,5243859860,4667618641,576241219,763374415,134406012,201606742,-67200730,644995985,570063178,696173685,,,,,,,,,,,
00216027,바이넥스,20250314001600,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00216647,원익홀딩스,20250320001700,2024,OK,4,10480,300,40377492000000,42117843000000,-1740351000000,6901760000000,1133943000000,783081000000,350862000000,3185929000000,2683697000000,8035703000000,7742000000,,,,,,,,6.65,11.01,8.83
00216762,한양이엔지,20250313001456,2024,OK,6,12917,278,76143127000,74600445000,1542682000,12644294000,2620410000,2657998000,-37588000,8122697000,3519436000,15264704000,,,,,,,,,,,
00217743,화성밸브,20250321001566,2024,OK,9,13845,272,7036790916,5912135729,1124655187,787661712,275356428,182591844,92764584,627174190,259830677,935973059,,,,,,,,,,,
00219097,BGF,20250318001407,2024,OK,7,13031,271,23870000000,22300000000,1570000000,2664000000,875000000,900000000,-25000000,1403000000,186000000,,,,,,,,,,,,
00219361,해성산업,20250321001630,2024,OK,6,12778,291,166832947000,169544115000,-2711168000,19649281000,6858020000,7428024000,-570004000,19919146000,7109751000,26507301000,22523000000,,,,,,,,5.05,7.3,6.175
00219574,코스맥스비티아이,20250319000641,2024,OK,9,12804,287,54043376081,5478504651,48564871430,8421619355,1627706424,162897708,1464808716,6086022255,5374679753,9886428071,,,,,5.08,,,6.55,5.66,,
00219848,서희건설,20250321001971,2024,OK,7,13467,276,38413647000,37762162000,642116000,4110707000,851246000,1273005000,-421759000,3321840000,3485750000,3688948000,,,,,,,,,,,
00220686,에스피지,20250318000311,2024,OK,7,14486,283,11916513113,12448330852,-531817739,1419218832,421008684,463819920,-42811236,688587089,578310184,1840227516,1000000000,686720070,,,,,,,,,3.6
00220969,오공,20250317000652,2024,OK,12,14707,306,9857527876,7847324348,2010203528,1331970059,305164461,296421478,8742983,1339097000,651292754,1340713042,1152179000,,3.34,3.72,3.53,2.5,5.0,3.75,6.68,7.81,7.245
00221728,하츠,20250318000548,2024,OK,10,11793,276,11790520491,11243444197,547076294,1296296910,360273582,287488351,72785231,779860320,-228075240,1369082141,,,,,,,,,,,6.61
00222295,롯데캐피탈,20250331001716,2024,부분(4/7),5,15460,262,41731391000,48519399000,-6788008000,,,2343869000,,1428456000,,,,,,,,,,,,,9.48
00222374,현대카드,20250321001518,2024,OK,11,13398,288,129656000000,131999000000,-2353000000,12423000000,4502000000,4807000000,-305000000,9005000000,11789000000,16918000000,14076000000,591000000,,,,,,,,,6.0
00222435,제이엠아이,20250317000471,2024,부분(0/7),4,5345,417,,,,,,,,,,,,,,,,,,,,,
00222532,LG헬로비전,20250306000713,2024,OK,8,12520,280,105077309000,104123899000,953410000,9316829000,3609167000,3935865000,-326698000,3115475000,7022657000,8990131000,,103844000,,,,,,,,,
00223434,에프에스티,20250318001389,2024,부분(1/7),6,13393,247,,,,,,,,3501886000,,,,1521937000,,,,,,,,,
00223513,제이씨현시스템,20250312000813,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00223762,KT지니뮤직,20250318000473,2024,OK,7,11513,279,7682221000,7801970000,-119749000,1285572000,261473000,281495000,-20022000,736933000,360830000,1265549000,,934000000,,,,,,,,,6.85
00225159,SNT홀딩스,20250220001567,2024,OK,7,12791,274,20838156000,129882000,20708274000,2379780000,1082724000,,1082724000,5842999000,3211098000,3495431000,,,,,,,,,,,
00225706,JW생명과학,20250318001174,2024,OK,7,12502,282,24888707000,23749477000,1135230000,2435156000,930638000,982681000,-52043000,1758222000,3066404000,1722933000,,,,,5.47,,,,,,9.14
00225742,LS마린솔루션,20250317000848,2024,OK,11,12676,282,9002986000,9394883000,-391897000,693371000,257773000,267582000,-9809000,1254260000,-12426000,683562000,1145671000,,,,,,,,5.93,,5.93
00226316,호전실업,20250331002554,2024,부분(0/7),1,26271,440,,,,,,,,,,,,,,,,,,,,,
00226352,케이엠더블유,20250320000541,2024,OK,9,12776,269,292464000,601440000,-308976000,94930000,17907000,34448000,-16541000,293937000,-27441000,78389000,,,,,,,,,,,
00226866,인탑스,20250320001583,2024,OK,9,13173,275,9039470120,12135306408,-3095836288,1075483623,368816618,587557220,-218740602,2326959817,-1860757477,,,,,,,,,,,,3.81
00228059,휴온스글로벌,20250320001575,2024,부분(4/7),9,14257,270,95471000,53035000,42436000,,,1516000,,43533000,-45460000,81086000,,11477233000,,,4.16,,,4.71,,,
00228536,현대에버다임,20250311001079,2024,부분(3/7),6,12069,257,26762742000,31680284000,-4917542000,,,,,,257618690,,,,,,,,,,,,8.8
00228712,동우팜투테이블,20250320000449,2024,부분(0/7),4,6401,535,,,,,,,,,,,,,,,,,,,,,
00229058,DB캐피탈,20250331003569,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00230036,드래곤플라이,20250324000194,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
00230425,나노엔텍,20250318000966,2024,OK,8,12625,277,6619003000,6417137000,201866000,697347000,294213000,286938000,7275000,157866000,-122990237,991560000,708000000,,,,,,,,,,8.95
00230814,휴림에이텍,20250320001370,2024,OK,11,13912,277,3768771000,3838516000,-69745000,429267000,120022000,106916000,13106000,453213000,509574000,450759000,,,,,3.51,,,,,,6.45
00230911,HRS,20250318000433,2024,OK,8,15191,282,15565126000,14332112000,1233014000,1073981000,490087000,487155000,2932000,394549000,2943401000,1076913000,1384000000,,,,,,,,,,7.6
00231044,우리기술,20250318001148,2024,OK,8,9376,275,17000728000,8022272000,8978456000,1639830000,411826000,274193000,137633000,343746000,1684379000,1777463000,,,,,,,,,,,
00231363,LG유플러스,20250317000701,2024,OK,8,12635,287,1029273000000,989939000000,39334000000,101040000000,38295000000,42193000000,-3898000000,66056000000,72998000000,108806000000,,13134000000,,,,,,,,,10.29
00231442,디지틀조선,20250320001393,2024,부분(0/7),1,1502,242,,,,,,,,,,,,922000000,,,,,,,,,
00231512,세아창원특수강,20250314001534,2024,OK,10,13443,285,63961110000,74677221000,-10716111000,5885909000,2448323000,3223793000,-775470000,4834340000,1933700000,5110440000,6152282000,,,,,,,,,,13.32
00231707,비트컴퓨터,20250317000141,2024,OK,7,12703,277,3541709000,3984281000,-442572000,138490000,103441000,128219000,-24778000,73572000,545297000,241931000,142876000,,,,,,,,,,4.71
00231831,조아제약,20250314000962,2024,부분(4/7),8,12037,272,12621731000,11321047000,1300684000,,,438082000,,777920000,-53690538,,,565923000,,,,,,,4.4,9.9,7.15
